nombre,enlace,link_imagen,precio,valor_nutricional,oferta,precio_por_peso
Lasaña de verdura Al Punto Dia bolsa 300 g,https://www.dia.es/congelados/lasanas-y-pasta/p/275228,https://www.dia.es/product_images/275228/275228_ISO_0_ES.jpg?imwidth=392,"1,67 €",Grasas 6.3g de las cuales saturadas 1.9g Hidratos de Carbono 14.4g de los cuales azúcares 2.6g Fibra alimentaria 3g Proteínas 4.4g Sal 0.6g,No disponible,"(5,57 €/KILO)"
Canelones de cochinillo Al Punto Dia caja 300 g,https://www.dia.es/congelados/lasanas-y-pasta/p/303107,https://www.dia.es/product_images/303107/303107_ISO_0_ES.jpg?imwidth=392,"2,49 €",Grasas 7.2g de las cuales saturadas 2.4g Hidratos de Carbono 15g de los cuales azúcares 1.7g Proteínas 7.6g Sal 0.9g,No disponible,"(8,30 €/KILO)"
Canelones de foie y trufa Al Punto Dia caja 300 g,https://www.dia.es/congelados/lasanas-y-pasta/p/303106,https://www.dia.es/product_images/303106/303106_ISO_0_ES.jpg?imwidth=392,"2,49 €",Grasas 5.5g de las cuales saturadas 1.7g Hidratos de Carbono 12.9g de los cuales azúcares 2.1g Proteínas 7.7g Sal 0.78g,No disponible,"(8,30 €/KILO)"
Canelones de marisco Al Punto Dia caja 300 g,https://www.dia.es/congelados/lasanas-y-pasta/p/303109,https://www.dia.es/product_images/303109/303109_ISO_0_ES.jpg?imwidth=392,"2,49 €",Grasas 6.2g de las cuales saturadas 2g Hidratos de Carbono 13.7g de los cuales azúcares 3.3g Proteínas 6.6g Sal 0.9g,No disponible,"(8,30 €/KILO)"
Lasaña boloñesa La cocinera caja 500 g,https://www.dia.es/congelados/lasanas-y-pasta/p/16263,https://www.dia.es/product_images/16263/16263_ISO_0_ES.jpg?imwidth=392,"4,99 €",Grasas 7.5g de las cuales saturadas 2.1g Hidratos de Carbono 13g de los cuales azúcares 3.3g Fibra alimentaria 0.6g Proteínas 7.5g Sal 0.76g,No disponible,"(9,98 €/KILO)"
Agua mineral natural Dia garrafa 5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/26996,https://www.dia.es/product_images/26996/26996_ISO_0_ES.jpg?imwidth=392,"0,65 €",No disponible,No disponible,"(0,13 €/LITRO)"
Agua mineral natural Dia botella 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/26995,https://www.dia.es/product_images/26995/26995_ISO_0_ES.jpg?imwidth=392,"0,25 €",No disponible,No disponible,"(0,17 €/LITRO)"
Agua mineral natural Bezoya botella 6 x 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/44302P6,https://www.dia.es/product_images/44302P6/44302P6_ISO_0_ES.jpg?imwidth=392,"4,44 €",No disponible,No disponible,"(0,49 €/LITRO)"
Agua mineral con gas Dia botella 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/99265,https://www.dia.es/product_images/99265/99265_ISO_0_ES.jpg?imwidth=392,"0,41 €",No disponible,No disponible,"(0,27 €/LITRO)"
Agua mineral natural Aquabona pack 6 x 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/53267P6,https://www.dia.es/product_images/53267P6/53267P6_ISO_0_ES.jpg?imwidth=392,"3,90 €",No disponible,No disponible,"(0,43 €/LITRO)"
Agua mineral natural Dia botella 50 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/37776,https://www.dia.es/product_images/37776/37776_ISO_0_ES.jpg?imwidth=392,"0,22 €",No disponible,No disponible,"(0,44 €/LITRO)"
Agua mineral natural Aquarel pack 6 x 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/38301P6,https://www.dia.es/product_images/38301P6/38301P6_ISO_0_ES.jpg?imwidth=392,"3,54 €",No disponible,No disponible,"(0,39 €/LITRO)"
Agua mineral natural Dia botella 75 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/302520,https://www.dia.es/product_images/302520/302520_ISO_0_ES.jpg?imwidth=392,"0,47 €",No disponible,No disponible,"(0,63 €/LITRO)"
Agua mineral natural Aquarel garrafa 5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/40570,https://www.dia.es/product_images/40570/40570_ISO_0_ES.jpg?imwidth=392,"1,75 €",No disponible,2ª ud al 50% dto. agua mineral aquarel 5 l,No disponible
Agua mineral natural Solán de Cabras botella 50 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/144819,https://www.dia.es/product_images/144819/144819_ISO_0_ES.jpg?imwidth=392,"0,76 €",No disponible,No disponible,"(1,52 €/LITRO)"
Agua mineral con gas Dia botella 50 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/24874,https://www.dia.es/product_images/24874/24874_ISO_0_ES.jpg?imwidth=392,"0,27 €",No disponible,No disponible,"(0,54 €/LITRO)"
Agua mineral natural Solán de Cabras botella 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/56684,https://www.dia.es/product_images/56684/56684_ISO_0_ES.jpg?imwidth=392,"0,87 €",No disponible,No disponible,"(0,58 €/LITRO)"
Agua mineral natural Aquarel pack 2 x 5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/40570P2,https://www.dia.es/product_images/40570P2/40570P2_ISO_0_ES.jpg?imwidth=392,"3,50 €",No disponible,2ª ud al 50% dto. agua mineral aquarel 5 l,No disponible
Agua mineral natural Fuente primavera pack 6 x 1 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/297837P6,https://www.dia.es/product_images/297837P6/297837P6_ISO_0_ES.jpg?imwidth=392,"2,94 €",No disponible,No disponible,"(0,49 €/LITRO)"
Agua mineral natural Dia botella 33 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/50567,https://www.dia.es/product_images/50567/50567_ISO_0_ES.jpg?imwidth=392,"0,24 €",No disponible,No disponible,"(0,73 €/LITRO)"
Agua mineral natural Font Vella pack 6 x 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/85P6,https://www.dia.es/product_images/85P6/85P6_ISO_0_ES.jpg?imwidth=392,"4,38 €",No disponible,No disponible,"(0,49 €/LITRO)"
Agua mineral natural Aquarel pack 6 x 33 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/41117P6,https://www.dia.es/product_images/41117P6/41117P6_ISO_0_ES.jpg?imwidth=392,"3,24 €",No disponible,No disponible,"(1,64 €/LITRO)"
Agua mineral natural Solán de Cabras botella 6 x 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/56684P6,https://www.dia.es/product_images/56684P6/56684P6_ISO_0_ES.jpg?imwidth=392,"5,22 €",No disponible,No disponible,"(0,58 €/LITRO)"
Agua mineral natural Lanjarón pack 6 x 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/47768P6,https://www.dia.es/product_images/47768P6/47768P6_ISO_0_ES.jpg?imwidth=392,"4,02 €",No disponible,No disponible,"(0,45 €/LITRO)"
Agua mineral natural Font Vella garrafa 6.25 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/120230,https://www.dia.es/product_images/120230/120230_ISO_0_ES.jpg?imwidth=392,"2,29 €",No disponible,No disponible,"(0,37 €/LITRO)"
Agua mineral natural Font Vella botella 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/85,https://www.dia.es/product_images/85/85_ISO_0_ES.jpg?imwidth=392,"0,73 €",No disponible,No disponible,"(0,49 €/LITRO)"
Agua mineral natural Cabreiroá pack 6 x 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/77746P6,https://www.dia.es/product_images/77746P6/77746P6_ISO_0_ES.jpg?imwidth=392,"4,38 €",No disponible,No disponible,"(0,49 €/LITRO)"
Agua mineral natural Cabreiroá botella 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/77746,https://www.dia.es/product_images/77746/77746_ISO_0_ES.jpg?imwidth=392,"0,73 €",No disponible,No disponible,"(0,49 €/LITRO)"
Agua mineral con gas Vichy botella 1 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/683,https://www.dia.es/product_images/683/683_ISO_0_ES.jpg?imwidth=392,"1,49 €",No disponible,No disponible,"(1,49 €/LITRO)"
Agua mineral natural Font Vella pack 6 x 2 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/66364P6,https://www.dia.es/product_images/66364P6/66364P6_ISO_0_ES.jpg?imwidth=392,"6,24 €",No disponible,No disponible,"(0,52 €/LITRO)"
Agua mineral natural Font Vella botella 2 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/66364,https://www.dia.es/product_images/66364/66364_ISO_0_ES.jpg?imwidth=392,"1,04 €",No disponible,No disponible,"(0,52 €/LITRO)"
Agua mineral natural Solán de Cabras garrafa 5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/63295,https://www.dia.es/product_images/63295/63295_ISO_0_ES.jpg?imwidth=392,"2,69 €",No disponible,No disponible,"(0,54 €/LITRO)"
Agua mineral natural Aquarel botella 50 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/54486,https://www.dia.es/product_images/54486/54486_ISO_0_ES.jpg?imwidth=392,"0,59 €",No disponible,No disponible,"(1,18 €/LITRO)"
Agua mineral natural Aquabona botella 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/53267,https://www.dia.es/product_images/53267/53267_ISO_0_ES.jpg?imwidth=392,"0,65 €",No disponible,No disponible,"(0,43 €/LITRO)"
Agua mineral natural Font Vella botella 50 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/47771,https://www.dia.es/product_images/47771/47771_ISO_0_ES.jpg?imwidth=392,"0,66 €",No disponible,No disponible,"(1,32 €/LITRO)"
Agua mineral natural Font Vella botella 33 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/47770,https://www.dia.es/product_images/47770/47770_ISO_0_ES.jpg?imwidth=392,"0,45 €",No disponible,No disponible,"(1,36 €/LITRO)"
Agua mineral con gas Fonter pack 6 x 1 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/47769P6,https://www.dia.es/product_images/47769P6/47769P6_ISO_0_ES.jpg?imwidth=392,"6,84 €",No disponible,No disponible,"(1,14 €/LITRO)"
Agua mineral con gas Fonter botella 1 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/47769,https://www.dia.es/product_images/47769/47769_ISO_0_ES.jpg?imwidth=392,"1,14 €",No disponible,No disponible,"(1,14 €/LITRO)"
Agua mineral natural Lanjarón botella 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/47768,https://www.dia.es/product_images/47768/47768_ISO_0_ES.jpg?imwidth=392,"0,67 €",No disponible,No disponible,"(0,45 €/LITRO)"
Agua mineral natural Bezoya botella 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/44302,https://www.dia.es/product_images/44302/44302_ISO_0_ES.jpg?imwidth=392,"0,74 €",No disponible,No disponible,"(0,49 €/LITRO)"
Agua mineral natural Aquarel botella 33 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/41117,https://www.dia.es/product_images/41117/41117_ISO_0_ES.jpg?imwidth=392,"0,54 €",No disponible,No disponible,"(1,64 €/LITRO)"
Agua mineral natural Aquarel garrafa 5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/40570,https://www.dia.es/product_images/40570/40570_ISO_0_ES.jpg?imwidth=392,"1,75 €",No disponible,2ª ud al 50% dto. agua mineral aquarel 5 l,No disponible
Agua mineral natural Aquarel botella 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/38301,https://www.dia.es/product_images/38301/38301_ISO_0_ES.jpg?imwidth=392,"0,59 €",No disponible,No disponible,"(0,39 €/LITRO)"
Agua con gas sabor limón Maison perrier botella 50 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/303100,https://www.dia.es/product_images/303100/303100_ISO_0_ES.jpg?imwidth=392,"1,05 €",No disponible,No disponible,"(2,10 €/LITRO)"
Agua mineral natural Monte pinos botella 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/302664,https://www.dia.es/product_images/302664/302664_ISO_0_ES.jpg?imwidth=392,"0,64 €",No disponible,No disponible,"(0,43 €/LITRO)"
Agua mineral natural Fuente primavera botella 1 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/297837,https://www.dia.es/product_images/297837/297837_ISO_0_ES.jpg?imwidth=392,"0,49 €",No disponible,No disponible,"(0,49 €/LITRO)"
Agua con gas San Pellegrino botella 50 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/292973,https://www.dia.es/product_images/292973/292973_ISO_0_ES.jpg?imwidth=392,"1,09 €",No disponible,No disponible,"(2,18 €/LITRO)"
Agua con gas Font Vella botella 50 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/273476,https://www.dia.es/product_images/273476/273476_ISO_0_ES.jpg?imwidth=392,"0,94 €",No disponible,No disponible,"(1,88 €/LITRO)"
Agua mineral natural alcalina ph9 Ursu9 pack 6 x 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/263473P6,https://www.dia.es/product_images/263473P6/263473P6_ISO_0_ES.jpg?imwidth=392,"4,74 €",No disponible,No disponible,"(0,53 €/LITRO)"
Agua mineral natural alcalina ph9 Ursu9 botella 1.5 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/263473,https://www.dia.es/product_images/263473/263473_ISO_0_ES.jpg?imwidth=392,"0,79 €",No disponible,No disponible,"(0,53 €/LITRO)"
Agua mineral natural Aquarel botella 75 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/258807,https://www.dia.es/product_images/258807/258807_ISO_0_ES.jpg?imwidth=392,"0,75 €",No disponible,No disponible,"(1,00 €/LITRO)"
Agua mineral con gas Perrier botella 50 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/247772,https://www.dia.es/product_images/247772/247772_ISO_0_ES.jpg?imwidth=392,"1,15 €",No disponible,No disponible,"(2,30 €/LITRO)"
Agua mineral natural Font Vella botella 75 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/244152,https://www.dia.es/product_images/244152/244152_ISO_0_ES.jpg?imwidth=392,"0,94 €",No disponible,No disponible,"(1,25 €/LITRO)"
Agua mineral natural Font Vella botella 33 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/241746,https://www.dia.es/product_images/241746/241746_ISO_0_ES.jpg?imwidth=392,"0,76 €",No disponible,No disponible,"(2,30 €/LITRO)"
Agua con gas Solán de Cabras botella 33 cl,https://www.dia.es/agua-refrescos-y-zumos/agua/p/184169,https://www.dia.es/product_images/184169/184169_ISO_0_ES.jpg?imwidth=392,"1,25 €",No disponible,No disponible,"(3,79 €/LITRO)"
Agua mineral natural Aquabona botella 500 ml,https://www.dia.es/agua-refrescos-y-zumos/agua/p/158425,https://www.dia.es/product_images/158425/158425_ISO_0_ES.jpg?imwidth=392,"0,59 €",No disponible,No disponible,"(1,18 €/LITRO)"
Agua mineral con gas San Pellegrino pack 6 x 1 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/146199P6,https://www.dia.es/product_images/146199P6/146199P6_ISO_0_ES.jpg?imwidth=392,"8,16 €",No disponible,No disponible,"(1,36 €/LITRO)"
Agua mineral con gas San Pellegrino botella 1 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/146199,https://www.dia.es/product_images/146199/146199_ISO_0_ES.jpg?imwidth=392,"1,36 €",No disponible,No disponible,"(1,36 €/LITRO)"
Agua mineral natural Font Vella botella 1 l,https://www.dia.es/agua-refrescos-y-zumos/agua/p/114231,https://www.dia.es/product_images/114231/114231_ISO_0_ES.jpg?imwidth=392,"0,79 €",No disponible,No disponible,"(0,79 €/LITRO)"
Refresco de cola sabor original Coca-Cola botella 2 x 2 l,https://www.dia.es/agua-refrescos-y-zumos/cola/p/38406,https://www.dia.es/product_images/38406/38406_ISO_0_ES.jpg?imwidth=392,"3,90 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 10.6g de los cuales azúcares 10.6g Proteínas 0g Sal 0g,No disponible,"(0,98 €/LITRO)"
Refresco de cola zero Hola Cola de Dia lata 12 x 33 cl,https://www.dia.es/agua-refrescos-y-zumos/cola/p/107157P12,https://www.dia.es/product_images/107157P12/107157P12_ISO_0_ES.jpg?imwidth=392,"3,84 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 0g de los cuales azúcares 0g Proteínas 0g Sal 0.02g,4 uds sólo 1 eur Cola zero hola Cola 33 cl,No disponible
Refresco de cola zero Hola Cola de Dia botella 4 x 2 l,https://www.dia.es/agua-refrescos-y-zumos/cola/p/130617P4,https://www.dia.es/product_images/130617P4/130617P4_ISO_0_ES.jpg?imwidth=392,"2,80 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 0g de los cuales azúcares 0.01g Proteínas 0g Sal 0.02g,No disponible,"(0,35 €/LITRO)"
Refresco de cola sabor original Coca-Cola lata 33 cl,https://www.dia.es/agua-refrescos-y-zumos/cola/p/660,https://www.dia.es/product_images/660/660_ISO_0_ES.jpg?imwidth=392,"0,89 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 10.6g de los cuales azúcares 10.6g Proteínas 0g Sal 0g,No disponible,"(2,70 €/LITRO)"
Refresco de cola zero azúcar Coca-Cola botella 2 x 2 l,https://www.dia.es/agua-refrescos-y-zumos/cola/p/82492,https://www.dia.es/product_images/82492/82492_ISO_0_ES.jpg?imwidth=392,"3,90 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 0g de los cuales azúcares 0g Proteínas 0g Sal 0.02g,No disponible,"(0,98 €/LITRO)"
Refresco de cola zero azúcar Coca-Cola lata 33 cl,https://www.dia.es/agua-refrescos-y-zumos/cola/p/28235,https://www.dia.es/product_images/28235/28235_ISO_0_ES.jpg?imwidth=392,"0,89 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 0g de los cuales azúcares 0g Proteínas 0g Sal 0.02g,No disponible,"(2,70 €/LITRO)"
Refresco de cola Hola Cola de Dia botella 4 x 2 l,https://www.dia.es/agua-refrescos-y-zumos/cola/p/10065P4,https://www.dia.es/product_images/10065P4/10065P4_ISO_0_ES.jpg?imwidth=392,"3,20 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 7.2g de los cuales azúcares 7.2g Proteínas 0g Sal 0g,No disponible,"(0,40 €/LITRO)"
Refresco de cola zero azúcar zero cafeína Coca-Cola lata 33 cl,https://www.dia.es/agua-refrescos-y-zumos/cola/p/126847,https://www.dia.es/product_images/126847/126847_ISO_0_ES.jpg?imwidth=392,"0,89 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 0g de los cuales azúcares 0g Proteínas 0g Sal 0.02g,No disponible,"(2,70 €/LITRO)"
Refresco de cola sabor original Coca-Cola lata 12 x 33 cl,https://www.dia.es/agua-refrescos-y-zumos/cola/p/30319,https://www.dia.es/product_images/30319/30319_ISO_0_ES.jpg?imwidth=392,"10,44 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 10.6g de los cuales azúcares 10.6g Proteínas 0g Sal 0g,No disponible,"(2,64 €/LITRO)"
Refresco de cola zero azúcar Coca-Cola lata 12 x 33 cl,https://www.dia.es/agua-refrescos-y-zumos/cola/p/79802,https://www.dia.es/product_images/79802/79802_ISO_0_ES.jpg?imwidth=392,"10,44 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 0g de los cuales azúcares 0g Proteínas 0g Sal 0.02g,No disponible,"(2,64 €/LITRO)"
Refresco de cola Hola Cola de Dia lata 12 x 33 cl,https://www.dia.es/agua-refrescos-y-zumos/cola/p/5392P12,https://www.dia.es/product_images/5392P12/5392P12_ISO_0_ES.jpg?imwidth=392,"4,08 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 7.2g de los cuales azúcares 7.2g Proteínas 0g Sal 0g,No disponible,"(1,03 €/LITRO)"
Refresco de cola Hola Cola de Dia botella 2 l,https://www.dia.es/agua-refrescos-y-zumos/cola/p/10065,https://www.dia.es/product_images/10065/10065_ISO_0_ES.jpg?imwidth=392,"0,80 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 7.2g de los cuales azúcares 7.2g Proteínas 0g Sal 0g,No disponible,"(0,40 €/LITRO)"
Refresco de cola zero sin cafeína Hola Cola de Dia lata 6 x 33 cl,https://www.dia.es/agua-refrescos-y-zumos/cola/p/222479P6,https://www.dia.es/product_images/222479P6/222479P6_ISO_0_ES.jpg?imwidth=392,"1,92 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 0g de los cuales azúcares 0g Proteínas 0g Sal 0.02g,4 uds sólo 1 € Cola zero s.ca hola Cola 33 cl,No disponible
Refresco de cola zero sin cafeína Hola Cola de Dia botella 4 x 2 l,https://www.dia.es/agua-refrescos-y-zumos/cola/p/222480P4,https://www.dia.es/product_images/222480P4/222480P4_ISO_0_ES.jpg?imwidth=392,"2,80 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 0g de los cuales azúcares 0g Proteínas 0g Sal 0.02g,No disponible,"(0,35 €/LITRO)"
Refresco de cola sabor original Coca-Cola botella 2 l,https://www.dia.es/agua-refrescos-y-zumos/cola/p/659,https://www.dia.es/product_images/659/659_ISO_0_ES.jpg?imwidth=392,"1,99 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 10.6g de los cuales azúcares 10.6g Proteínas 0g Sal 0g,No disponible,"(1,00 €/LITRO)"
Refresco de cola zero azúcar zero cafeína Coca-Cola botella 2 x 2 l,https://www.dia.es/agua-refrescos-y-zumos/cola/p/250113,https://www.dia.es/product_images/250113/250113_ISO_0_ES.jpg?imwidth=392,"3,90 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 0g de los cuales azúcares 0g Proteínas 0g Sal 0.02g,No disponible,"(0,98 €/LITRO)"
Refresco de cola zero Hola Cola de Dia lata 33 cl,https://www.dia.es/agua-refrescos-y-zumos/cola/p/107157,https://www.dia.es/product_images/107157/107157_ISO_0_ES.jpg?imwidth=392,"0,32 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 0g de los cuales azúcares 0g Proteínas 0g Sal 0.02g,4 uds sólo 1 eur Cola zero hola Cola 33 cl,No disponible
